accession	assignment	confidence	evidence	reason	itpr_score	ryr_score	score_margin	rel_margin	itpr_evalue	ryr_evalue	best_evalue	itpr_coverage	ryr_coverage	itpr_positions	ryr_positions	target_coverage	length	gene	species	taxon_id	reviewed	protein_name	s2_call	s2_arch_call	s2_reason	s2_arch	s2_group	is_seed
A0A852BP75	ITPR	medium	partial	itpr.hmm wins by 389.7 bits (94.1% of 414.2) over 279 profile positions	414.2	24.5	389.7	0.9408	6.7e-124	1.1e-06	6.7e-124	0.104	0.022	279	108	0.996	285	Itpr2_0	Ramphastos sulfuratus	322582	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A852BS97	ITPR	medium	partial	itpr.hmm wins by 417.9 bits (100.0% of 417.9) over 279 profile positions; no ryr.hmm hit	417.9	0.0	417.9	1.0	5.1e-125		5.1e-125	0.104	0.0	279	0	0.997	288	Itpr1_0	Ramphastos sulfuratus	322582	0	ITPR1 protein (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A852C158	ITPR	high	architecture	itpr.hmm wins by 3631.1 bits (89.8% of 4042.7) over 2633 profile positions	4042.7	411.6	3631.1	0.8982	0	2.6e-123	0	0.981	0.272	2633	1341	1.0	2674	Itpr3	Ramphastos sulfuratus	322582	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	ITPR	ITPR	itpr_arch_complete;symbol=ITPR	5	Vertebrata	0
A0A852C3M3	unassigned	none	module	ryr.hmm matched only 158 profile positions (< 200) — a shared module, not a family assignment	0.0	224.5	224.5	1.0		6e-67	6e-67	0.0	0.032	0	158	0.557	280	Ryr1	Ramphastos sulfuratus	322582	0	RYR1 protein (Fragment)	RYR	RYR	ryr_pfam=PF21119;symbol=RYR	1	Vertebrata	0
A0A852CIR9	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	114.7	114.7	1.0		7.3e-34	7.3e-34	0.0	0.015	0	74	0.987	75	Ryr2_2	Ramphastos sulfuratus	322582	0	RYR2 protein (Fragment)	RYR	unassigned	itpr_arch_weak=1/5;symbol=RYR	1	Vertebrata	0
A0A852CRP2	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	107.3	107.3	1.0		1.2e-31	1.2e-31	0.0	0.015	0	74	0.974	76	Ryr3_3	Ramphastos sulfuratus	322582	0	RYR3 protein (Fragment)	RYR	unassigned	itpr_arch_weak=1/5;symbol=RYR	1	Vertebrata	0
A0A852CRR4	RYR	high	architecture	ryr.hmm wins by 7558.5 bits (91.2% of 8291.9) over 4871 profile positions	733.4	8291.9	7558.5	0.9116	4.3e-220	0	0	0.769	0.988	2064	4871	1.0	4887	Ryr2	Passerina amoena	142471	0	RYR2 protein (Fragment)	RYR	RYR	ryr_pfam=PF00622+PF02026+PF06459+PF21119;symbol=RYR	5	Vertebrata	0
A0A852D383	ITPR	medium	partial	itpr.hmm wins by 417.3 bits (100.0% of 417.3) over 279 profile positions; no ryr.hmm hit	417.3	0.0	417.3	1.0	7.7e-125		7.7e-125	0.104	0.0	279	0	0.997	288	Itpr1_1	Passerina amoena	142471	0	ITPR1 protein (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A852D5T3	ITPR	high	architecture	itpr.hmm wins by 3465.9 bits (89.4% of 3878.0) over 2536 profile positions	3878.0	412.1	3465.9	0.8937	0	1.8e-123	0	0.945	0.262	2536	1292	0.998	2580	Itpr3	Passerina amoena	142471	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	ITPR	ITPR	itpr_arch_complete;symbol=ITPR	5	Vertebrata	0
A0A852D955	ITPR	medium	partial	itpr.hmm wins by 391.3 bits (93.8% of 417.3) over 279 profile positions	417.3	26.0	391.3	0.9377	8.2e-125	3.9e-07	8.2e-125	0.104	0.023	279	113	0.996	285	Itpr2_1	Passerina amoena	142471	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A852DAX6	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	105.4	105.4	1.0		4.5e-31	4.5e-31	0.0	0.015	0	74	0.974	76	Ryr3_3	Passerina amoena	142471	0	RYR3 protein (Fragment)	RYR	unassigned	itpr_arch_weak=1/5;symbol=RYR	1	Vertebrata	0
A0A852DRZ1	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	98.9	98.9	1.0		4.2e-29	4.2e-29	0.0	0.014	0	69	0.947	75	Ryr1	Vidua macroura	187451	0	RYR1 protein (Fragment)	RYR	unassigned	itpr_arch_weak=1/5;symbol=RYR	1	Vertebrata	0
A0A852E279	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	105.1	105.1	1.0		5.6e-31	5.6e-31	0.0	0.015	0	74	0.974	76	Ryr3_2	Vidua macroura	187451	0	RYR3 protein (Fragment)	RYR	unassigned	itpr_arch_weak=1/5;symbol=RYR	1	Vertebrata	0
A0A852E651	ITPR	medium	partial	itpr.hmm wins by 413.9 bits (100.0% of 413.9) over 266 profile positions; no ryr.hmm hit	413.9	0.0	413.9	1.0	8.2e-124		8.2e-124	0.099	0.0	266	0	0.996	272	Itpr1_1	Vidua macroura	187451	0	ITPR1 protein (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A852EDI7	ITPR	medium	partial	itpr.hmm wins by 392.7 bits (93.8% of 418.5) over 279 profile positions	418.5	25.8	392.7	0.9384	3.4e-125	4.4e-07	3.4e-125	0.104	0.023	279	113	0.996	285	Itpr2_1	Vidua macroura	187451	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A852EDT8	ITPR	high	architecture	itpr.hmm wins by 3629.0 bits (89.7% of 4044.3) over 2633 profile positions	4044.3	415.3	3629.0	0.8973	0	2e-124	0	0.981	0.271	2633	1336	1.0	2675	Itpr3	Vidua macroura	187451	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	ITPR	ITPR	itpr_arch_complete;symbol=ITPR	5	Vertebrata	0
A0A852EQV7	unassigned	none	module	ryr.hmm matched only 197 profile positions (< 200) — a shared module, not a family assignment	0.0	309.7	309.7	1.0		1.3e-92	1.3e-92	0.0	0.04	0	197	0.75	264	Ryr2_1	Vidua macroura	187451	0	RYR2 protein (Fragment)	RYR	RYR	ryr_pfam=PF21119;symbol=RYR	1	Vertebrata	0
A0A852F0R0	ITPR	high	architecture	itpr.hmm wins by 3631.6 bits (89.8% of 4046.4) over 2633 profile positions	4046.4	414.8	3631.6	0.8975	0	2.9e-124	0	0.981	0.271	2633	1336	1.0	2675	Itpr3	Peucedramus taeniatus	135441	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	ITPR	ITPR	itpr_arch_complete;symbol=ITPR	5	Vertebrata	0
A0A852F1G1	ITPR	medium	partial	itpr.hmm wins by 391.3 bits (93.8% of 417.3) over 279 profile positions	417.3	26.0	391.3	0.9377	8.2e-125	3.9e-07	8.2e-125	0.104	0.023	279	113	0.996	285	Itpr2_1	Peucedramus taeniatus	135441	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A852FAS8	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	105.4	105.4	1.0		4.5e-31	4.5e-31	0.0	0.015	0	74	0.974	76	Ryr3_2	Peucedramus taeniatus	135441	0	RYR3 protein (Fragment)	RYR	unassigned	itpr_arch_weak=1/5;symbol=RYR	1	Vertebrata	0
A0A852FHZ9	unassigned	none	module	ryr.hmm matched only 197 profile positions (< 200) — a shared module, not a family assignment	0.0	309.7	309.7	1.0		1.3e-92	1.3e-92	0.0	0.04	0	197	0.761	259	Ryr2_0	Peucedramus taeniatus	135441	0	RYR2 protein (Fragment)	RYR	RYR	ryr_pfam=PF21119;symbol=RYR	1	Vertebrata	0
A0A852FNJ2	ITPR	medium	partial	itpr.hmm wins by 413.8 bits (100.0% of 413.8) over 266 profile positions; no ryr.hmm hit	413.8	0.0	413.8	1.0	9.1e-124		9.1e-124	0.099	0.0	266	0	0.996	272	Itpr1_1	Peucedramus taeniatus	135441	0	ITPR1 protein (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A852G3W0	ITPR	medium	partial	itpr.hmm wins by 390.4 bits (94.0% of 415.3) over 279 profile positions	415.3	24.9	390.4	0.94	3.1e-124	8e-07	3.1e-124	0.104	0.022	279	108	0.996	285	Itpr2_0	Larus smithsonianus	243888	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A852GFA6	ITPR	medium	partial	itpr.hmm wins by 418.1 bits (100.0% of 418.1) over 279 profile positions; no ryr.hmm hit	418.1	0.0	418.1	1.0	4.6e-125		4.6e-125	0.104	0.0	279	0	0.997	288	Itpr1_1	Larus smithsonianus	243888	0	ITPR1 protein (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A852H9Y7	ITPR	high	architecture	itpr.hmm wins by 3526.2 bits (89.4% of 3942.9) over 2577 profile positions	3942.9	416.7	3526.2	0.8943	0	7.6e-125	0	0.96	0.271	2577	1336	1.0	2632	Itpr3	Larus smithsonianus	243888	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	ITPR	ITPR	itpr_arch_complete;symbol=ITPR	5	Vertebrata	0
A0A852HI27	unassigned	none	module	itpr.hmm matched only 183 profile positions (< 200) — a shared module, not a family assignment	288.4	21.4	267.0	0.9258	5.6e-86	9.1e-06	5.6e-86	0.068	0.023	183	113	0.995	190	Itpr1_1	Nicator chloris	237433	0	ITPR1 protein (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A852HJ94	ITPR	high	architecture	itpr.hmm wins by 3619.3 bits (89.8% of 4032.1) over 2633 profile positions	4032.1	412.8	3619.3	0.8976	0	1.1e-123	0	0.981	0.271	2633	1336	1.0	2665	Itpr3	Nicator chloris	237433	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	ITPR	ITPR	itpr_arch_complete;symbol=ITPR	5	Vertebrata	0
A0A852HMY1	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	98.8	98.8	1.0		4.5e-29	4.5e-29	0.0	0.014	0	69	0.934	76	Ryr1_0	Nicator chloris	237433	0	RYR1 protein (Fragment)	RYR	unassigned	itpr_arch_weak=1/5;symbol=RYR	1	Vertebrata	0
A0A852I112	ITPR	medium	partial	itpr.hmm wins by 390.3 bits (93.8% of 416.3) over 279 profile positions	416.3	26.0	390.3	0.9375	1.5e-124	3.9e-07	1.5e-124	0.104	0.023	279	113	0.996	285	Itpr2_1	Nicator chloris	237433	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A852I5A4	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	105.4	105.4	1.0		4.5e-31	4.5e-31	0.0	0.015	0	74	0.974	76	Ryr3_0	Nicator chloris	237433	0	RYR3 protein (Fragment)	RYR	unassigned	itpr_arch_weak=1/5;symbol=RYR	1	Vertebrata	0
A0A852IDT5	ITPR	medium	partial	itpr.hmm wins by 386.0 bits (93.3% of 413.7) over 279 profile positions	413.7	27.7	386.0	0.933	9.5e-124	1.1e-07	9.5e-124	0.104	0.023	279	113	0.996	285	Itpr2_0	Tricholaema leucomelas	240729	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A852IIG3	ITPR	medium	partial	itpr.hmm wins by 417.4 bits (100.0% of 417.4) over 279 profile positions; no ryr.hmm hit	417.4	0.0	417.4	1.0	7.4e-125		7.4e-125	0.104	0.0	279	0	0.997	288	Itpr1_1	Tricholaema leucomelas	240729	0	ITPR1 protein (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A852IYV5	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	114.7	114.7	1.0		7.3e-34	7.3e-34	0.0	0.015	0	74	0.987	75	Ryr2_0	Tricholaema leucomelas	240729	0	RYR2 protein (Fragment)	RYR	unassigned	itpr_arch_weak=1/5;symbol=RYR	1	Vertebrata	0
A0A852J0C9	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	105.8	105.8	1.0		3.5e-31	3.5e-31	0.0	0.015	0	74	0.974	76	Ryr3_4	Tricholaema leucomelas	240729	0	RYR3 protein (Fragment)	RYR	unassigned	itpr_arch_weak=1/5;symbol=RYR	1	Vertebrata	0
A0A852J3E0	ITPR	high	architecture	itpr.hmm wins by 3625.2 bits (89.7% of 4039.8) over 2633 profile positions	4039.8	414.6	3625.2	0.8974	0	3.3e-124	0	0.981	0.271	2633	1336	1.0	2673	Itpr3	Tricholaema leucomelas	240729	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	ITPR	ITPR	itpr_arch_complete;symbol=ITPR	5	Vertebrata	0
A0A852JJR7	unassigned	none	module	itpr.hmm matched only 183 profile positions (< 200) — a shared module, not a family assignment	284.9	26.5	258.4	0.907	6.5e-85	2.7e-07	6.5e-85	0.068	0.022	183	108	0.995	187	Itpr2_0	Spizella passerina	40210	0	ITPR2 protein (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A852JNA2	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	105.4	105.4	1.0		4.5e-31	4.5e-31	0.0	0.015	0	74	0.974	76	Ryr3	Spizella passerina	40210	0	RYR3 protein (Fragment)	RYR	unassigned	itpr_arch_weak=1/5;symbol=RYR	1	Vertebrata	0
A0A852KF89	RYR	high	architecture	ryr.hmm wins by 7591.5 bits (91.1% of 8330.2) over 4836 profile positions	738.7	8330.2	7591.5	0.9113	1.1e-221	0	0	0.765	0.981	2053	4836	1.0	4860	Ryr2_0	Urocolius indicus	458196	0	RYR2 protein (Fragment)	RYR	RYR	ryr_pfam=PF00622+PF02026+PF06459+PF21119;symbol=RYR	5	Vertebrata	0
A0A852KHV6	ITPR	medium	partial	itpr.hmm wins by 418.2 bits (100.0% of 418.2) over 279 profile positions; no ryr.hmm hit	418.2	0.0	418.2	1.0	4.3e-125		4.3e-125	0.104	0.0	279	0	0.997	288	Itpr1_1	Urocolius indicus	458196	0	ITPR1 protein (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A852KMR3	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	105.7	105.7	1.0		3.7e-31	3.7e-31	0.0	0.015	0	74	0.974	76	Ryr3_4	Urocolius indicus	458196	0	RYR3 protein (Fragment)	RYR	unassigned	itpr_arch_weak=1/5;symbol=RYR	1	Vertebrata	0
A0A852KS98	ITPR	medium	partial	itpr.hmm wins by 391.6 bits (94.0% of 416.7) over 279 profile positions	416.7	25.1	391.6	0.9398	1.2e-124	7.3e-07	1.2e-124	0.104	0.022	279	108	0.996	285	Itpr2_0	Urocolius indicus	458196	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A852L477	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	114.7	114.7	1.0		7.3e-34	7.3e-34	0.0	0.015	0	74	0.987	75	Ryr2_1	Urocolius indicus	458196	0	RYR2 protein (Fragment)	RYR	unassigned	itpr_arch_weak=1/5;symbol=RYR	1	Vertebrata	0
A0A852LCU5	ITPR	medium	partial	itpr.hmm wins by 363.4 bits (92.4% of 393.1) over 266 profile positions	393.1	29.7	363.4	0.9244	1.6e-117	2.9e-08	1.6e-117	0.099	0.035	266	173	0.996	268	Itpr3_1	Urocolius indicus	458196	0	ITPR3 protein (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A852LER5	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	107.0	107.0	1.0		1.5e-31	1.5e-31	0.0	0.015	0	74	0.974	76	Ryr3_3	Centropus bengalensis	1463675	0	RYR3 protein (Fragment)	RYR	unassigned	itpr_arch_weak=1/5;symbol=RYR	1	Vertebrata	0
A0A852LNU4	ITPR	medium	partial	itpr.hmm wins by 391.3 bits (94.0% of 416.4) over 279 profile positions	416.4	25.1	391.3	0.9397	1.5e-124	7.2e-07	1.5e-124	0.104	0.022	279	108	0.996	285	Itpr2_1	Centropus bengalensis	1463675	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A852LPZ4	ITPR	medium	partial	itpr.hmm wins by 417.5 bits (100.0% of 417.5) over 279 profile positions; no ryr.hmm hit	417.5	0.0	417.5	1.0	7e-125		7e-125	0.104	0.0	279	0	0.997	288	Itpr1_0	Centropus bengalensis	1463675	0	ITPR1 protein (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A852MJB7	RYR	high	architecture	ryr.hmm wins by 7648.9 bits (91.3% of 8378.3) over 4871 profile positions	729.4	8378.3	7648.9	0.9129	6.7e-219	0	0	0.768	0.988	2061	4871	1.0	4905	Ryr2	Pteruthius melanotis	357074	0	RYR2 protein (Fragment)	RYR	RYR	ryr_pfam=PF00622+PF02026+PF06459+PF21119;symbol=RYR	5	Vertebrata	0
A0A852MV38	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	105.8	105.8	1.0		3.5e-31	3.5e-31	0.0	0.015	0	74	0.974	76	Ryr3_3	Pteruthius melanotis	357074	0	RYR3 protein (Fragment)	RYR	unassigned	itpr_arch_weak=1/5;symbol=RYR	1	Vertebrata	0
A0A852MY51	ITPR	medium	partial	itpr.hmm wins by 391.3 bits (93.8% of 417.3) over 279 profile positions	417.3	26.0	391.3	0.9377	8.2e-125	3.9e-07	8.2e-125	0.104	0.023	279	113	0.996	285	Itpr2_1	Pteruthius melanotis	357074	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A852MYS3	ITPR	high	architecture	itpr.hmm wins by 3530.2 bits (89.5% of 3944.7) over 2633 profile positions	3944.7	414.5	3530.2	0.8949	0	3.4e-124	0	0.981	0.271	2633	1336	1.0	2669	Itpr3	Pteruthius melanotis	357074	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	ITPR	ITPR	itpr_arch_complete;symbol=ITPR	5	Vertebrata	0
A0A852MZM0	ITPR	medium	partial	itpr.hmm wins by 409.8 bits (100.0% of 409.8) over 279 profile positions; no ryr.hmm hit	409.8	0.0	409.8	1.0	1.5e-122		1.5e-122	0.104	0.0	279	0	0.996	283	Itpr1_1	Pteruthius melanotis	357074	0	ITPR1 protein (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A852N9K0	ITPR	medium	partial	itpr.hmm wins by 391.3 bits (93.8% of 417.3) over 279 profile positions	417.3	26.0	391.3	0.9377	8.2e-125	3.9e-07	8.2e-125	0.104	0.023	279	113	0.996	285	Itpr2_1	Atrichornis clamosus	449594	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A852NK89	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	105.8	105.8	1.0		3.5e-31	3.5e-31	0.0	0.015	0	74	0.974	76	Ryr3_3	Atrichornis clamosus	449594	0	RYR3 protein (Fragment)	RYR	unassigned	itpr_arch_weak=1/5;symbol=RYR	1	Vertebrata	0
A0A852NM15	ITPR	high	architecture	itpr.hmm wins by 3627.0 bits (89.6% of 4046.2) over 2633 profile positions	4046.2	419.2	3627.0	0.8964	0	1.3e-125	0	0.981	0.271	2633	1336	1.0	2676	Itpr3	Atrichornis clamosus	449594	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	ITPR	ITPR	itpr_arch_complete;symbol=ITPR	5	Vertebrata	0
A0A852P1Y4	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	99.7	99.7	1.0		2.4e-29	2.4e-29	0.0	0.015	0	74	0.961	76	Ryr1_2	Atrichornis clamosus	449594	0	RYR1 protein (Fragment)	RYR	unassigned	itpr_arch_weak=1/5;symbol=RYR	1	Vertebrata	0
A0A852P4U6	RYR	high	architecture	ryr.hmm wins by 7225.0 bits (93.9% of 7698.0) over 4595 profile positions	473.0	7698.0	7225.0	0.9386	1.3e-141	0	0	0.664	0.932	1782	4595	0.999	4639	Ryr2_1	Atrichornis clamosus	449594	0	RYR2 protein (Fragment)	RYR	RYR	ryr_pfam=PF00622+PF02026+PF06459+PF21119;symbol=RYR	4	Vertebrata	0
A0A852PA95	ITPR	medium	partial	itpr.hmm wins by 417.3 bits (100.0% of 417.3) over 279 profile positions; no ryr.hmm hit	417.3	0.0	417.3	1.0	7.7e-125		7.7e-125	0.104	0.0	279	0	0.997	288	Itpr1_1	Atrichornis clamosus	449594	0	ITPR1 protein (Fragment)	ITPR	unassigned	itpr_arch_weak=1/5;symbol=ITPR	1	Vertebrata	0
A0A8B6CEC8	ITPR	high	architecture	itpr.hmm wins by 769.2 bits (82.0% of 937.6) over 1664 profile positions	937.6	168.4	769.2	0.8204	1.1e-281	4.8e-50	1.1e-281	0.62	0.126	1664	621	0.909	1891	MGAL_10B082838	Mytilus galloprovincialis	29158	0	Uncharacterized protein (Fragment)	unassigned	unassigned	itpr_arch_partial=3/5	3	Metazoa (non-vertebrate)	0
A0A8B6CEN9	ITPR	high	architecture	itpr.hmm wins by 787.6 bits (82.5% of 955.0) over 1688 profile positions	955.0	167.4	787.6	0.8247	6.6e-287	9.5e-50	6.6e-287	0.629	0.126	1688	621	0.905	1924	MGAL_10B082838	Mytilus galloprovincialis	29158	0	Uncharacterized protein (Fragment)	unassigned	unassigned	itpr_arch_partial=3/5	3	Metazoa (non-vertebrate)	0
A0A8B6DGF7	ITPR	medium	partial	itpr.hmm wins by 161.1 bits (73.3% of 219.7) over 250 profile positions	219.7	58.6	161.1	0.7333	2.9e-65	5.6e-17	2.9e-65	0.093	0.033	250	163	0.952	273	MGAL_10B027040	Mytilus galloprovincialis	29158	0	Inositol 1,4,5-trisphosphate receptor	unassigned	unassigned	itpr_arch_weak=1/5	1	Metazoa (non-vertebrate)	0
A0A8B6EP11	unassigned	none	module	itpr.hmm matched only 91 profile positions (< 200) — a shared module, not a family assignment	125.7	0.0	125.7	1.0	6.1e-37		6.1e-37	0.034	0.0	91	0	0.329	298	MGAL_10B035186	Mytilus galloprovincialis	29158	0	Dachs	unassigned	unassigned	itpr_arch_weak=1/5	1	Metazoa (non-vertebrate)	0
A0A8B6FUU9	ITPR	high	architecture	itpr.hmm wins by 2077.1 bits (93.1% of 2231.8) over 1739 profile positions	2231.8	154.7	2077.1	0.9307	0	6.2e-46	0	0.648	0.217	1739	1070	0.938	1878	MGAL_10B034685	Mytilus galloprovincialis	29158	0	Inositol 1,4,5-trisphosphate receptor	unassigned	unassigned	itpr_arch_partial=3/5	3	Metazoa (non-vertebrate)	0
A0A8B6FWT3	ITPR	high	architecture	itpr.hmm wins by 2084.3 bits (93.1% of 2239.0) over 1739 profile positions	2239.0	154.7	2084.3	0.9309	0	6.4e-46	0	0.648	0.217	1739	1070	0.938	1862	MGAL_10B034685	Mytilus galloprovincialis	29158	0	Inositol 1,4,5-trisphosphate receptor	unassigned	unassigned	itpr_arch_partial=3/5	3	Metazoa (non-vertebrate)	0
A0A8B6G2E2	ITPR	high	architecture	itpr.hmm wins by 1061.5 bits (78.8% of 1346.2) over 2515 profile positions	1346.2	284.7	1061.5	0.7885	0	4.4e-85	0	0.937	0.254	2515	1252	0.993	2566	MGAL_10B031564	Mytilus galloprovincialis	29158	0	Inositol 1,4,5-trisphosphate receptor	ITPR	ITPR	itpr_arch_complete	5	Metazoa (non-vertebrate)	0
A0A8B6G2E7	ITPR	high	architecture	itpr.hmm wins by 1057.8 bits (78.6% of 1345.9) over 2515 profile positions	1345.9	288.1	1057.8	0.7859	0	4.2e-86	0	0.937	0.254	2515	1252	0.993	2572	MGAL_10B031564	Mytilus galloprovincialis	29158	0	Inositol 1,4,5-trisphosphate receptor	ITPR	ITPR	itpr_arch_complete	5	Metazoa (non-vertebrate)	0
A0A8B6G2F1	ITPR	high	architecture	itpr.hmm wins by 1061.9 bits (78.8% of 1347.1) over 2515 profile positions	1347.1	285.2	1061.9	0.7883	0	3.2e-85	0	0.937	0.254	2515	1252	0.993	2547	MGAL_10B031564	Mytilus galloprovincialis	29158	0	Inositol 1,4,5-trisphosphate receptor	ITPR	ITPR	itpr_arch_complete	5	Metazoa (non-vertebrate)	0
A0A8B6G2F4	ITPR	high	architecture	itpr.hmm wins by 1064.1 bits (78.9% of 1349.3) over 2515 profile positions	1349.3	285.2	1064.1	0.7886	0	3.1e-85	0	0.937	0.254	2515	1252	0.993	2545	MGAL_10B031564	Mytilus galloprovincialis	29158	0	Inositol 1,4,5-trisphosphate receptor	ITPR	ITPR	itpr_arch_complete	5	Metazoa (non-vertebrate)	0
A0A8B6G2F9	ITPR	high	architecture	itpr.hmm wins by 1063.2 bits (78.8% of 1349.5) over 2515 profile positions	1349.5	286.3	1063.2	0.7878	0	1.5e-85	0	0.937	0.243	2515	1198	0.993	2570	MGAL_10B031564	Mytilus galloprovincialis	29158	0	Inositol 1,4,5-trisphosphate receptor	ITPR	ITPR	itpr_arch_complete	5	Metazoa (non-vertebrate)	0
A0A8B6GEC9	ITPR	high	architecture	itpr.hmm wins by 1149.7 bits (81.9% of 1404.5) over 2614 profile positions	1404.5	254.8	1149.7	0.8186	0	4.5e-76	0	0.974	0.233	2614	1149	0.914	2776	MGAL_10B060820	Mytilus galloprovincialis	29158	0	MIR domain-containing protein	ITPR	ITPR	itpr_arch_complete	5	Metazoa (non-vertebrate)	0
A0A8B6GYZ0	ITPR	high	architecture	itpr.hmm wins by 1184.4 bits (80.9% of 1463.4) over 2539 profile positions	1463.4	279.0	1184.4	0.8093	0	2.4e-83	0	0.946	0.193	2539	951	0.906	2821	MGAL_10B065373	Mytilus galloprovincialis	29158	0	Inositol 1,4,5-trisphosphate receptor	ITPR	ITPR	itpr_arch_complete	5	Metazoa (non-vertebrate)	0
A0A8B6H069	ITPR	high	architecture	itpr.hmm wins by 1184.3 bits (81.2% of 1458.8) over 2539 profile positions	1458.8	274.5	1184.3	0.8118	0	5.2e-82	0	0.946	0.193	2539	951	0.907	2827	MGAL_10B065373	Mytilus galloprovincialis	29158	0	Inositol 1,4,5-trisphosphate receptor	ITPR	ITPR	itpr_arch_complete	5	Metazoa (non-vertebrate)	0
